# GET [h], theta [deg], phi [deg]
227.96208,64.472477,89.801026
227.96298,64.449234,89.775117
227.96388,64.425995,89.749198
227.9648,64.402758,89.723275
227.96576,64.377742,89.695337
227.96666,64.354517,89.669391
227.96758,64.332208,89.654784
227.96848,64.310154,89.643312
227.96938,64.2881,89.631837
227.97028,64.266046,89.620356
227.97118,64.243993,89.608872
227.97208,64.221942,89.597372
227.97299,64.199891,89.58589
227.97389,64.177841,89.574381
227.97485,64.154097,89.561996
227.97577,64.132049,89.550489
227.97667,64.110003,89.538978
227.97757,64.087956,89.527463
227.97847,64.065911,89.515943
227.97937,64.043867,89.504414
227.98027,64.021827,89.492891
227.98119,63.999785,89.481352
227.98209,63.977743,89.46981
227.98306,63.954009,89.457381
227.98396,63.934485,89.464649
227.98486,63.91774,89.492641
227.98576,63.901,89.520641
227.98666,63.884263,89.548649
227.98756,63.867533,89.576659
227.98848,63.85081,89.604678
227.98938,63.83409,89.632721
227.99028,63.817375,89.660754
227.99118,63.800666,89.688798
227.99216,63.782677,89.719013
227.99306,63.76598,89.747078
227.99396,63.749286,89.775151
227.99486,63.7326,89.803231
227.99576,63.715919,89.831314
227.99667,63.699244,89.859406
227.99757,63.682572,89.887522
227.99847,63.665907,89.915629
227.99937,63.649248,89.943745
228.00035,63.631002,89.973832
228.00125,63.612516,90.000732
228.00215,63.594035,90.02765
228.00305,63.575558,90.054572
228.00395,63.557087,90.081502
228.00487,63.538621,90.108441
228.00577,63.52016,90.135388
228.00667,63.501704,90.162345
228.00757,63.483253,90.18931
228.00847,63.464806,90.216283
228.00945,63.444946,90.245342
228.01035,63.426511,90.272329
228.01125,63.408081,90.299335
228.01215,63.389656,90.326338
228.01306,63.371239,90.353362
228.01396,63.352824,90.380383
228.01486,63.334415,90.407424
228.01576,63.316011,90.434462
228.01666,63.297611,90.461521
228.01764,62.823148,90.495066
228.01854,62.276452,90.527576
228.01944,61.729765,90.560462
228.02034,61.183094,90.593738
228.02126,60.636436,90.627424
228.02216,60.089791,90.661534
228.02306,59.543161,90.696074
228.02396,58.996545,90.731068
228.02486,58.449945,90.766531
228.02583,57.861316,90.805274
228.02673,57.314751,90.841772
228.02763,56.768202,90.878809
228.02855,56.22167,90.91638
228.02945,55.675158,90.954517
228.03035,55.128667,90.993242
228.03125,54.582195,91.032581
228.03215,54.035745,91.072554
228.03305,53.489317,91.113175
228.03395,53.190008,91.116819
228.03493,53.160674,91.076262
228.03583,53.133447,91.038563
228.03674,53.106232,91.00085
228.03764,53.079029,90.963111
228.03854,53.051838,90.925338
228.03944,53.024657,90.887546
228.04034,52.997489,90.849726
228.04124,52.970332,90.811873
228.04216,52.943186,90.774001
228.04312,52.913966,90.733187
228.04402,52.886845,90.695251
228.04494,52.859736,90.657294
228.04584,52.832639,90.619312
228.04674,52.805554,90.581282
228.04764,52.778481,90.543251
228.04854,52.751419,90.50518
228.04944,52.72437,90.467082
228.05035,52.706665,90.429525
228.05125,52.735101,90.394752
228.05222,52.765736,90.357337
228.05313,52.794193,90.322625
228.05403,52.822661,90.287933
228.05493,52.851138,90.253261
228.05583,52.879627,90.218624
228.05673,52.908125,90.184011
228.05763,52.936634,90.149429
228.05855,52.965152,90.114861
228.05945,52.99368,90.080331
228.06041,53.024415,90.043166
228.06133,53.052964,90.008684
228.06223,53.081523,89.974234
228.06313,53.110092,89.939797
228.06403,53.138671,89.905398
228.06493,53.167261,89.871025
228.06583,53.19586,89.836672
228.06674,53.224468,89.802338
228.06764,53.239184,89.781928
228.06854,53.251651,89.763775
228.06952,53.265081,89.744238
228.07042,53.277553,89.726102
228.07132,53.290029,89.707965
228.07222,53.302506,89.689836
228.07312,53.314988,89.671705
228.07402,53.327472,89.653592
228.07494,53.339957,89.635485
228.07584,53.352447,89.61738
228.07674,53.364938,89.599282
228.07771,53.378394,89.579798
228.07861,53.390891,89.561715
228.07951,53.403391,89.543626
228.08041,53.415894,89.52555
228.08131,53.428399,89.507482
228.08223,53.440907,89.489417
228.08313,53.453419,89.471364
228.08403,53.442193,89.465324
228.08493,53.41177,89.468986
228.08583,53.381347,89.472657
228.0868,53.348584,89.476603
228.0877,53.318162,89.480287
228.08861,53.28774,89.483973
228.08951,53.257317,89.487649
228.09042,53.226895,89.491329
228.09132,53.196472,89.495024
228.09222,53.16605,89.498715
228.09312,53.135629,89.502409
228.09402,53.105207,89.506099
228.095,53.072445,89.51009
228.0959,53.042023,89.513787
228.0968,53.011601,89.517486
228.0977,52.981181,89.521201
228.09862,52.950759,89.524918
228.09952,52.920338,89.528626
228.10042,52.905817,89.53424
228.10132,52.940245,89.545692
228.10222,52.974674,89.557133
228.10312,53.009105,89.568564
228.1041,53.046184,89.580875
228.105,53.080618,89.592285
228.1059,53.115051,89.603688
228.10681,53.149487,89.615072
228.10771,53.183923,89.62645
228.10861,53.21836,89.63783
228.10951,53.252799,89.649187
228.11041,53.287239,89.660534
228.11131,53.321679,89.67187
228.11229,53.358771,89.684075
228.11319,53.393214,89.695395
228.11409,53.427658,89.7067
228.115,53.462103,89.717995
228.1159,53.49655,89.729285
228.1168,53.530998,89.740567
228.1177,53.498513,89.745427
228.1186,53.461568,89.749868
228.1195,53.424622,89.754319
228.12042,53.387677,89.758761
228.12138,53.34789,89.76356
228.1223,53.310944,89.768023
228.1232,53.274,89.772478
228.1241,53.237054,89.776949
228.125,53.200109,89.781425
228.1259,53.163165,89.785892
228.1268,53.12622,89.790377
228.1277,53.089276,89.79486
228.12862,53.052332,89.799352
228.12958,53.012546,89.804198
228.1305,52.975603,89.808687
228.1314,52.938658,89.813193
228.1323,52.901716,89.817691
228.1332,52.864772,89.822205
228.1341,52.866059,89.83065
228.135,52.889819,89.841412
228.13591,52.91358,89.852161
228.13681,52.937341,89.862903
228.13771,52.961104,89.873645
228.13869,52.986695,89.885197
228.13959,53.01046,89.895912
228.14049,53.034226,89.906633
228.14139,53.057993,89.917347
228.14229,53.08176,89.928047
228.14319,53.105529,89.938743
228.1441,53.129298,89.949437
228.145,53.153069,89.960112
228.1459,53.17684,89.970788
228.14688,53.202441,89.982279
228.14778,53.226214,89.992946
228.14868,53.249989,90.003599
228.14958,53.273764,90.014248
228.15048,53.29256,90.023251
228.15138,53.300877,90.028798
228.1523,53.309194,90.034345
228.1532,53.317511,90.03989
228.1541,53.325828,90.045434
228.155,53.334146,90.050977
228.15598,53.343104,90.056948
228.15688,53.351421,90.062482
228.15778,53.359739,90.068021
228.15868,53.368058,90.073571
228.15958,53.376377,90.079101
228.16049,53.384696,90.084631
228.16139,53.393015,90.090178
228.1623,53.401335,90.095706
228.1632,53.409655,90.101231
228.16417,53.418615,90.10719
228.16507,53.426935,90.112726
228.16597,53.435255,90.118254
228.16687,53.442993,90.123787
228.16777,53.410848,90.130198
228.16869,53.378702,90.136599
228.16959,53.346557,90.143021
228.17049,53.314412,90.149434
228.17139,53.282269,90.155865
228.17229,53.250125,90.162289
228.17326,53.215509,90.169224
228.17416,53.183366,90.175665
228.17506,53.151224,90.182112
228.17598,53.119081,90.188565
228.17688,53.086939,90.195023
228.17778,53.054797,90.201486
228.17868,53.022656,90.207956
228.17958,52.990516,90.214435
228.18048,52.958375,90.22091
228.18146,52.923763,90.227892
228.18236,52.891623,90.234396
228.18326,52.859484,90.240886
228.18417,52.854847,90.23916
228.18507,52.861624,90.234018
228.18777,52.881955,90.218612
228.18867,52.888732,90.21347
228.18965,52.896031,90.207939
228.19055,52.902809,90.202805
228.19145,52.909587,90.197672
228.19237,52.916365,90.192534
228.19327,52.923143,90.187397
228.19417,52.929922,90.182266
228.19507,52.936701,90.17715
228.19597,52.94348,90.172016
228.19687,52.95026,90.166886
228.19778,52.95704,90.161755
228.19875,52.96434,90.15624
228.19965,52.971121,90.15111
228.20056,52.977901,90.145984
228.20146,52.984681,90.140856
228.20236,52.991462,90.135734
228.20326,52.998244,90.130613
228.20416,53.005025,90.125493
228.20506,53.011806,90.120374
228.20598,53.018588,90.115256
228.20694,53.025892,90.10975
228.20784,53.032673,90.104627
228.20876,53.039456,90.099506
228.20966,53.046238,90.094391
228.21056,53.05302,90.089278
228.21146,53.059804,90.084165
228.21236,53.066587,90.079053
228.21326,53.07337,90.073942
228.21417,53.080154,90.068833
228.21507,53.086938,90.063724
228.21605,53.094244,90.058221
228.21695,53.101657,90.052182
228.21785,53.115328,90.036932
228.21875,53.129,90.0217
228.21965,53.142674,90.006455
228.22055,53.15635,89.991228
228.22145,53.170028,89.976
228.22237,53.183708,89.960784
228.22327,53.19739,89.94556
228.22424,53.212128,89.929188
228.22514,53.225814,89.913983
228.22604,53.239502,89.898788
228.22694,53.253192,89.883587
228.22784,53.266883,89.86841
228.22874,53.280577,89.853226
228.22966,53.294273,89.838047
228.23056,53.30797,89.822874
228.23146,53.32167,89.807706
228.23236,53.335372,89.79255
228.23334,53.350129,89.77623
228.23424,53.363835,89.761079
228.23514,53.377542,89.745945
228.23604,53.391251,89.730798
228.23694,53.404962,89.715669
228.23785,53.418675,89.700539
228.23875,53.432389,89.685415
228.23965,53.446107,89.670296
228.24055,53.459825,89.655182
228.24153,53.474601,89.638921
228.24243,53.488324,89.623824
228.24333,53.502048,89.608721
228.24423,53.515774,89.593641
228.24513,53.529502,89.578554
228.24605,53.543233,89.563467
228.24695,53.556964,89.548397
228.24785,53.570698,89.533326
228.24875,53.584433,89.518267
228.24965,53.598171,89.5032
228.25063,53.501215,89.494207
228.25153,53.294631,89.493337
228.25243,53.088046,89.492481
228.25333,52.881462,89.491593
228.25424,52.674877,89.490709
228.25514,52.468293,89.489801
228.25604,52.261708,89.488892
228.25694,52.055123,89.487965
228.25784,51.84854,89.487027
228.25882,51.626064,89.486002
228.25972,51.419479,89.485039
228.26062,51.212895,89.484063
228.26152,51.00631,89.483075
228.26244,50.799726,89.482074
228.26334,50.593142,89.481067
228.26424,50.386557,89.480035
228.26514,50.179973,89.479004
228.26604,49.973388,89.477944
228.26694,49.696951,89.479865
228.26791,48.860857,89.505252
228.26881,48.084486,89.529314
228.26973,47.308117,89.553882
228.27063,46.53175,89.578989
228.27153,45.755386,89.604671
228.27243,44.979024,89.630952
228.27333,44.202667,89.657916
228.27423,43.426314,89.685554
228.27515,42.649965,89.71394
228.27611,41.813903,89.745407
228.44945,106.47123,-99.622719
228.45035,107.22956,-99.749905
228.45125,107.989,-99.87611
228.45215,108.74789,-100.00516
228.45313,109.56455,-100.14743
228.45403,110.32232,-100.28271
228.45493,111.07949,-100.42115
228.45743,113.1731,-100.8219
228.4584,113.98596,-100.98504
228.4593,114.74007,-101.14039
228.4602,115.49348,-101.2996
228.4611,116.24618,-101.46282
228.46202,116.99813,-101.63018
228.46292,117.74933,-101.80183
228.46382,118.49971,-101.97794
228.46472,119.2493,-102.15866
228.46562,119.99804,-102.34418
228.4666,120.80339,-102.54954
228.4675,121.55011,-102.74479
228.4684,122.29583,-102.94513
228.4693,123.04058,-103.15104
228.47021,123.78434,-103.36273
228.47112,124.52704,-103.58043
228.47202,125.26867,-103.8044
228.47292,126.00918,-104.03488
228.47382,126.74853,-104.27213
228.47472,127.48666,-104.51645
228.4757,128.28017,-104.78779
228.4766,129.01564,-105.04773
228.4775,129.74974,-105.31569
228.47841,130.48241,-105.59201
228.47931,131.2136,-105.87705
228.48021,131.94324,-106.17122
228.48111,132.67126,-106.47492
228.48201,133.39759,-106.78855
228.48291,134.12217,-107.1126
228.48389,134.9076,-107.4637
228.48479,135.64513,-107.7874
228.48569,136.38086,-108.12279
228.4866,137.1147,-108.47045
228.4875,137.84658,-108.83101
228.4884,138.57637,-109.20508
228.4893,139.304,-109.59339
228.4902,140.02929,-109.99664
228.4911,140.7522,-110.4156
228.49202,141.47252,-110.85114
228.49298,142.24524,-111.33968
228.4939,142.95981,-111.8125
228.4948,143.67135,-112.30475
228.4957,144.3797,-112.81758
228.4966,145.08464,-113.35205
228.4975,145.78602,-113.9095
228.4984,146.48356,-114.49115
228.4993,147.17707,-115.09844
228.50021,147.86644,-115.73166
228.50117,148.60779,-116.41773
228.50209,149.29151,-117.08562
228.50299,149.97039,-117.785
228.50389,150.64411,-118.51783
228.50479,151.31233,-119.28619
228.50569,151.97466,-120.0923
228.50659,152.63066,-120.93851
228.5075,153.27986,-121.82733
228.5084,153.9218,-122.76145
228.50931,154.55591,-123.74378
228.51028,155.22936,-124.85902
228.51118,155.84525,-125.95124
228.51208,156.45133,-127.10153
228.51299,157.04681,-128.31339
228.51389,157.63085,-129.59051
228.51479,158.20255,-130.93673
228.5157,158.76093,-132.35599
228.5166,159.3049,-133.85219
228.5175,159.84507,-135.40786
228.51848,160.41305,-137.17136
228.51938,160.92217,-138.90298
228.52028,161.4122,-140.72924
228.52118,161.88157,-142.65377
228.52208,162.32869,-144.67965
228.52298,162.75179,-146.80921
228.5239,163.1491,-149.04388
228.5248,163.51874,-151.38386
228.5257,163.85884,-153.82798
228.5266,164.16747,-156.37337
228.52757,164.46255,-159.22239
228.52847,164.69999,-161.96072
228.52937,164.90056,-164.77922
228.53027,165.06276,-167.66668
228.53117,165.18535,-170.61003
228.53209,165.26734,-173.59437
228.53299,165.30807,-176.60362
228.53389,165.31351,-179.62425
228.53479,165.28557,177.35528
228.53577,165.20899,174.12566
228.53667,165.09535,171.16591
228.53757,164.94169,168.2595
228.53847,164.74925,165.42011
228.53937,164.51946,162.65936
228.54028,164.25397,159.98672
228.54118,163.95456,157.40971
228.54208,163.62309,154.93358
228.54298,163.26148,152.56163
228.54388,162.87162,150.29555
228.54486,162.42237,147.97364
228.54576,161.97985,145.92638
228.54666,161.51472,143.9816
228.54758,161.02862,142.13629
228.54848,160.52317,140.38701
228.54938,159.9998,138.72978
228.55028,159.46141,137.15628
228.55118,158.91812,135.63653
228.55208,158.3601,134.19599
228.55305,157.74395,132.72856
228.55396,157.15878,131.43955
228.55486,156.56201,130.2174
228.55577,155.95454,129.05835
228.55667,155.33713,127.95873
228.55757,154.71053,126.91505
228.55847,154.07539,125.92396
228.55937,153.43235,124.98242
228.56027,152.78194,124.08744
228.56119,152.12469,123.23626
228.56215,151.40978,122.36558
228.56305,150.7398,121.59722
228.56396,150.06432,120.86516
228.56487,149.3837,120.16728
228.56577,148.69829,119.50161
228.56667,148.00839,118.86629
228.56757,147.32099,118.23926
228.56847,146.63089,117.63514
228.56938,145.93678,117.05707
228.57034,145.18506,116.46207
228.57124,144.48337,115.93372
228.57216,143.77833,115.42737
228.57306,143.07018,114.94187
228.57396,142.35903,114.47613
228.57486,141.64512,114.02914
228.57576,140.92856,113.59995
228.57666,140.20949,113.18767
228.57758,139.48805,112.79149
228.57848,138.76437,112.41059
228.57944,137.98263,112.01666
228.58035,137.25464,111.66524
228.58125,136.52475,111.32701
228.58215,135.79305,111.00135
228.58305,135.05959,110.68767
228.58395,134.32621,110.37616
228.58485,133.5928,110.06688
228.58577,132.85769,109.76843
228.58667,132.12098,109.48036
228.58765,131.3259,109.18127
228.58855,130.58609,108.9134
228.58945,129.84491,108.65466
228.59035,129.10239,108.40464
228.59125,128.35859,108.16303
228.59215,127.61358,107.92946
228.59305,126.8674,107.70364
228.59396,126.12012,107.48528
228.59486,125.37174,107.27408
228.59576,124.62232,107.06978
228.59674,123.81415,106.85719
228.59764,123.06273,106.66642
228.59854,122.31038,106.48181
228.59944,121.55717,106.30315
228.60034,120.8045,106.12763
228.60126,120.05652,105.94728
228.60216,119.30766,105.77241
228.60306,118.55795,105.60284
228.60396,117.80741,105.43839
228.60493,116.99824,105.26683
228.60583,116.24607,105.11249
228.60674,115.49315,104.9628
228.60764,114.73953,104.8176
228.60854,113.9852,104.67677
228.60945,113.23019,104.54016
228.61035,112.47455,104.40766
228.61125,111.71827,104.27915
228.61215,110.96138,104.1545
228.61305,110.20389,104.03364
228.61403,109.38751,103.90755
228.61493,108.62887,103.79419
228.61583,107.86968,103.68427
228.61673,107.10998,103.57774
228.61765,106.35265,103.46748
228.61855,105.59511,103.35963
228.61945,104.83706,103.25493
228.62035,104.0785,103.15332
228.62125,103.31944,103.05472
228.62222,102.50145,102.95183
228.62312,101.74141,102.85928
228.62402,100.98091,102.76952
228.62492,100.21997,102.68251
228.62584,99.458599,102.59819
228.62674,98.696809,102.51649
228.62764,97.934614,102.43739
228.62854,97.17202,102.36079
228.62944,96.409041,102.28669
228.63042,95.586958,102.20959
228.63132,94.823209,102.14048
228.63222,94.059112,102.07372
228.63312,93.294664,102.00926
228.63403,92.531749,101.94421
228.63493,91.769809,101.87935
228.63583,91.007526,101.81667
228.63673,90.244906,101.75614
228.63763,89.481961,101.69773
228.63853,88.718691,101.64142
228.63951,87.896364,101.58308
228.64041,87.132457,101.53102
228.64133,86.368255,101.48096
228.64223,85.603764,101.43291
228.64313,84.838992,101.38681
228.64403,84.073945,101.34266
228.64493,83.308632,101.30045
228.64583,82.543059,101.26015
228.64673,81.77723,101.22174
228.6477,80.95222,101.18249
228.6486,80.185886,101.148
228.64952,79.419315,101.11537
228.65042,78.653369,101.08394
228.65132,77.889426,101.05262
228.65222,77.125256,101.02312
228.65312,76.36086,100.99543
228.65402,75.596257,100.96955
228.65494,74.831439,100.94548
228.65584,74.06642,100.92322
228.6568,73.242327,100.90126
228.65771,72.476902,100.88276
228.65862,71.711283,100.86607
228.65952,70.945484,100.85121
228.66042,70.179509,100.83819
228.66132,69.413359,100.827
228.66222,68.647046,100.81767
228.66313,67.880567,100.81022
228.66403,67.113932,100.80465
228.665,66.288156,100.80079
228.66591,65.521211,100.7992
228.66924,62.69583,100.83975
228.67014,61.931208,100.85882
228.67104,61.166514,100.88014
